date,open,high,low,close,volume,price
2013-01-02,115.71,116.33,110.07,112.65,2562400.0,112.65
2013-01-03,112.32,113.29,111.12,112.45,1302200.0,112.45
2013-01-04,113.0,113.4,111.39,113.15,1128500.0,113.15
2013-01-07,112.22,115.18,111.75,113.0,1224900.0,113.0
2013-01-08,112.83,113.0,109.8,111.17,1252300.0,111.17
2013-01-09,112.19,114.2,112.02,113.66,1057900.0,113.66
2013-01-10,115.68,119.37,115.37,118.04,3050600.0,118.04
2013-01-11,118.65,119.8,117.86,118.0,2158900.0,118.0
2013-01-14,118.55,119.82,116.77,117.52,1984200.0,117.52
2013-01-15,117.1,118.49,116.31,117.91,1621700.0,117.91
2013-01-16,117.1,118.71,116.58,118.09,1532100.0,118.09
2013-01-17,118.81,119.86,117.6,119.32,1285200.0,119.32
2013-01-18,118.65,119.51,117.5,119.02,1336700.0,119.02
2013-01-22,119.23,120.93,117.75,119.29,2049700.0,119.29
2013-01-23,119.29,121.32,119.02,120.26,2009300.0,120.26
2013-01-24,120.33,122.1,120.11,121.22,1749200.0,121.22
2013-01-25,121.6,124.07,120.16,123.78,1849100.0,123.78
2013-01-28,123.89,127.45,123.68,127.2,2605700.0,127.2
2013-01-29,126.54,127.1,124.19,124.53,1697100.0,124.53
2013-01-30,124.11,125.38,122.9,123.46,1268300.0,123.46
2013-01-31,123.34,124.98,122.02,123.79,1135000.0,123.79
2013-02-01,125.07,125.4,123.42,123.82,1277600.0,123.82
2013-02-04,123.88,124.14,122.44,123.3,1248500.0,123.3
2013-02-05,123.83,124.84,122.4,124.45,1475000.0,124.45
2013-02-06,124.06,126.53,123.98,125.77,1585500.0,125.77
2013-02-07,126.12,126.24,122.08,124.09,4363000.0,124.09
2013-02-08,140.8,151.89,140.13,150.48,13916900.0,150.48
2013-02-11,151.32,158.9,149.0,155.41,8428300.0,155.41
2013-02-12,154.08,156.27,152.9,155.0,3488800.0,155.0
2013-02-13,154.83,157.77,154.1,157.71,2598200.0,157.71
2013-02-14,156.81,161.77,156.79,161.34,2757400.0,161.34
2013-02-15,161.22,163.0,160.33,162.66,2468300.0,162.66
2013-02-19,160.74,161.2,157.83,160.76,2708900.0,160.76
2013-02-20,161.6,165.2,157.77,158.09,2827500.0,158.09
2013-02-21,157.3,159.97,155.3,157.36,2750100.0,157.36
2013-02-22,158.53,160.95,158.01,160.44,1720500.0,160.44
2013-02-25,161.03,161.7,155.84,156.05,2051700.0,156.05
2013-02-26,156.41,159.33,155.0,157.77,2742600.0,157.77
2013-02-27,160.14,169.85,159.74,168.55,4319400.0,168.55
2013-02-28,168.1,169.67,165.91,168.18,2848500.0,168.18
2013-03-01,168.0,171.82,165.4,170.46,2361000.0,170.46
2013-03-04,170.0,178.23,169.59,177.9,3126600.0,177.9
2013-03-05,179.0,179.35,174.19,175.99,2869500.0,175.99
2013-03-06,176.54,178.29,173.37,173.65,1789100.0,173.65
2013-03-07,175.02,175.74,172.57,175.36,1535300.0,175.36
2013-03-08,176.7,177.34,173.81,176.86,1341300.0,176.86
2013-03-11,176.74,178.38,175.23,177.08,1358200.0,177.08
2013-03-12,177.0,177.39,173.61,176.0,1766100.0,176.0
2013-03-13,176.0,181.46,174.3,179.27,2296400.0,179.27
2013-03-14,182.6,184.15,179.5,179.85,2358400.0,179.85
2013-03-15,180.09,180.66,177.21,177.5,2256900.0,177.5
2013-03-18,175.03,175.17,171.39,174.28,2094600.0,174.28
2013-03-19,174.82,176.2,171.38,173.06,1553900.0,173.06
2013-03-20,174.69,175.34,172.92,174.66,969300.0,174.66
2013-03-21,173.8,175.7,172.63,175.04,1372200.0,175.04
2013-03-22,174.85,182.93,173.88,181.48,2691600.0,181.48
2013-03-25,182.25,182.29,174.38,175.83,2423900.0,175.83
2013-03-26,176.5,177.48,174.6,176.05,1386100.0,176.05
2013-03-27,175.83,179.13,175.13,177.88,1247000.0,177.88
2013-03-28,177.87,178.46,175.12,176.06,1226600.0,176.06
2013-04-01,178.31,180.39,172.26,173.61,1811300.0,173.61
2013-04-02,174.24,175.7,171.61,172.68,1377500.0,172.68
2013-04-03,172.96,174.0,165.02,167.31,2971100.0,167.31
2013-04-04,168.0,172.83,167.06,172.71,2069700.0,172.71
2013-04-05,168.75,173.68,168.3,172.77,1611600.0,172.77
2013-04-08,172.36,173.42,170.27,172.12,928500.0,172.12
2013-04-09,172.24,175.5,168.55,172.07,2247900.0,172.07
2013-04-10,172.96,177.47,172.55,177.31,1451100.0,177.31
2013-04-11,176.54,183.2,176.07,180.18,2153400.0,180.18
2013-04-12,178.33,186.06,175.8,185.39,2608500.0,185.39
2013-04-15,184.27,185.3,175.01,175.37,2814100.0,175.37
2013-04-16,179.25,182.93,176.25,182.47,2363800.0,182.47
2013-04-17,179.48,183.48,177.34,179.97,2168400.0,179.97
2013-04-18,179.82,180.45,172.49,173.81,1996300.0,173.81
2013-04-19,175.19,178.74,173.91,174.95,1650300.0,174.95
2013-04-22,175.04,178.36,172.37,177.22,1468700.0,177.22
2013-04-23,178.63,187.13,178.28,186.11,2179000.0,186.11
2013-04-24,185.62,188.52,182.95,187.66,1865100.0,187.66
2013-04-25,188.8,191.78,186.31,187.87,1991700.0,187.87
2013-04-26,187.58,188.99,185.16,187.76,1209800.0,187.76
2013-04-29,188.89,190.79,188.05,188.39,1365300.0,188.39
2013-04-30,189.16,193.37,189.16,192.09,2256000.0,192.09
2013-05-01,192.61,195.5,191.03,194.82,2637700.0,194.82
2013-05-02,196.61,202.91,196.43,201.67,6538800.0,201.67
2013-05-03,184.75,187.75,173.72,175.59,11658100.0,175.59
2013-05-06,176.0,178.69,174.25,176.92,3490300.0,176.92
2013-05-07,178.4,181.17,177.2,180.65,3325400.0,180.65
2013-05-08,181.17,182.55,175.6,177.15,2919200.0,177.15
2013-05-09,176.03,179.65,175.81,177.39,1701600.0,177.39
2013-05-10,177.87,179.25,170.87,173.78,2973000.0,173.78
2013-05-13,171.77,176.66,171.01,175.03,1824500.0,175.03
2013-05-14,175.49,185.48,175.21,184.4,3911200.0,184.4
2013-05-15,184.44,192.56,182.35,184.81,3865200.0,184.81
2013-05-16,182.06,184.8,180.9,181.36,1803100.0,181.36
2013-05-17,182.48,184.5,179.65,182.35,1706300.0,182.35
2013-05-20,182.09,185.24,180.72,182.31,1584000.0,182.31
2013-05-21,183.36,187.3,183.0,184.31,1650700.0,184.31
2013-05-22,184.39,185.48,175.5,176.95,2169900.0,176.95
2013-05-23,173.51,177.98,170.8,176.33,1809900.0,176.33
2013-05-24,175.04,176.77,172.62,173.8,1363500.0,173.8
2013-05-28,176.2,176.62,167.06,169.17,2875400.0,169.17
2013-05-29,167.82,169.84,164.17,168.02,2004900.0,168.02
2013-05-30,169.0,170.35,166.85,169.35,1311400.0,169.35
2013-05-31,168.38,172.0,167.53,167.53,1462500.0,167.53
