Datetime,volume,price
2013-09-09,30263300,27.67
2013-09-10,53670300,27.041
2013-09-11,19066500,27.099
2013-09-12,16599000,27.049
2013-09-13,17214600,26.99
2013-09-16,35000000,27.6
2013-09-17,15755800,27.848
2013-09-18,27633000,27.35
2013-09-19,35849000,27.845
2013-09-20,21185400,27.515
2013-09-23,19087000,27.541
2013-09-24,21577000,27.6
2013-09-25,29380100,28.42
2013-09-26,26978800,28.557
2013-09-27,21008000,28.56
2013-09-30,23862100,28.429
2013-10-01,27767100,28.29
2013-10-02,24612800,27.865
2013-10-03,22536800,28.079
2013-10-04,20250000,28.099
2013-10-07,13268200,28.058
2013-10-08,29389400,28.64
2013-10-09,21113700,28.695
2013-10-10,18914300,29.119
2013-10-11,14751100,28.996
2013-10-14,13547900,29.0
2013-10-15,39876100,29.674
2013-10-16,24674200,29.697
2013-10-17,29652600,29.088
2013-10-18,23700400,29.45
2013-10-21,18089600,29.579
2013-10-22,23667300,29.411
2013-10-23,23895000,28.853
2013-10-24,24915900,28.46
2013-10-25,27042200,28.388
2013-10-28,21853600,28.352
2013-10-29,16989400,28.33
2013-10-30,16443100,28.665
2013-10-31,24827100,28.189
2013-11-01,25216500,28.75
2013-11-05,24951100,28.87
2013-11-06,17758500,28.801
2013-11-07,35067000,28.764
2013-11-08,20819200,28.401
2013-11-11,17157700,28.185
2013-11-12,21363600,28.364
2013-11-13,28017400,27.707
2013-11-14,34005900,28.153
2013-11-15,17405400,28.13
2013-11-18,19156200,28.36
2013-11-19,18100500,28.55
2013-11-20,19382700,28.21
2013-11-21,26979400,28.0
2013-11-22,18947900,28.265
2013-11-25,17205700,28.12
2013-11-26,32492900,27.552
2013-11-27,33135500,27.711
2013-11-28,18322100,27.642
2013-11-29,26693500,27.398
2013-12-02,23361800,27.232
2013-12-03,40208800,26.81
2013-12-04,41432700,27.187
2013-12-05,31368100,26.727
2013-12-06,28525600,26.9
2013-12-09,32557100,27.332
2013-12-10,25045800,27.248
2013-12-11,25228600,27.485
2013-12-12,27627300,27.115
2013-12-13,20888700,27.04
2013-12-16,31456500,27.511
2013-12-17,32763500,27.9
2013-12-18,25843600,28.252
2013-12-19,28109500,28.291
2013-12-20,24877100,28.031
2013-12-23,18594900,28.279
2013-12-24,11226600,28.167
2013-12-25,5316800,28.204
2013-12-26,9705400,28.234
2013-12-27,9395100,28.091
2013-12-30,9145400,28.364
2014-01-06,18952800,27.455
2014-01-08,13710200,27.201
2014-01-09,14059900,27.57
2014-01-10,23705500,27.51
2014-01-13,18660300,27.975
2014-01-14,24881700,27.935
2014-01-15,18565300,28.15
2014-01-16,24642600,27.802
2014-01-17,17414300,27.701
2014-01-20,9935000,27.92
2014-01-21,13505100,27.972
2014-01-22,13400300,27.99
2014-01-23,30664100,28.334
2014-01-24,33989700,28.417
2014-01-27,32086200,28.22
2014-01-28,30898800,27.907
2014-01-29,42422900,27.672
2014-01-30,36612000,27.988
2014-01-31,51152200,26.945
2014-02-03,32172900,26.853
2014-02-04,26997500,27.0
2014-02-05,18554800,27.119
2014-02-06,22247000,27.074
2014-02-07,27806800,27.299
2014-02-10,18342800,27.344
2014-02-11,17349300,27.237
2014-02-12,31503300,27.62
2014-02-13,20396100,27.2
2014-02-14,22998400,27.284
2014-02-17,19584800,27.522
2014-02-18,9794200,27.572
2014-02-19,21650100,27.555
2014-02-20,23436900,27.457
2014-02-21,13731200,27.683
2014-02-24,11975200,27.749
2014-02-25,17740200,27.85
2014-02-26,37809400,28.101
2014-02-27,56096600,27.579
2014-02-28,28550800,27.35
2014-03-03,68894600,26.228
2014-03-04,43055400,26.93
2014-03-05,33799300,26.942
2014-03-06,38202600,26.786
2014-03-07,34331600,26.932
2014-03-11,29746100,26.327
2014-03-12,33965000,26.313
2014-03-13,40730800,25.91
2014-03-14,77404100,25.477
2014-03-17,68148900,26.45
2014-03-18,39959700,26.65
2014-03-19,37621000,26.251
2014-03-20,24197300,26.201
2014-03-21,47516000,26.289
2014-03-24,31255700,25.57
2014-03-25,35548300,25.566
2014-03-26,36451900,25.615
2014-03-27,32684800,25.379
2014-03-28,21702800,25.521
2014-03-31,30753300,25.854
2014-04-01,42135800,25.98
2014-04-02,29933800,26.14
2014-04-03,23484200,25.999
2014-04-04,21142000,26.147
2014-04-07,33085500,25.994
2014-04-08,32344500,25.752
2014-04-09,23188500,25.843
2014-04-10,30978200,26.124
2014-04-11,25505000,25.9
2014-04-14,24436000,26.15
2014-04-15,34116900,25.5
2014-04-16,31280000,25.406
2014-04-17,30653700,25.2
2014-04-18,22864800,25.7
2014-04-21,13359400,25.461
2014-04-22,20797200,25.38
2014-04-23,15766500,25.206
2014-04-24,25866600,24.875
2014-04-25,26105100,24.575
2014-04-28,31184300,25.062
2014-04-29,33022100,25.057
2014-04-30,48004500,24.9
2014-05-02,10853800,24.82
2014-05-05,11306700,25.05
2014-05-06,28198400,24.95
2014-05-07,37419100,25.29
2014-05-08,16715800,25.27
2014-05-12,16497900,25.21
2014-05-13,19049400,25.351
2014-05-14,32423600,25.38
2014-05-15,19014900,25.256
2014-05-16,20297400,25.574
2014-05-19,35294000,25.7
2014-05-20,28081200,25.943
2014-05-21,26508100,26.276
2014-05-22,17663400,26.13
2014-05-23,21684100,26.307
2014-05-26,12249400,26.473
2014-05-27,30370200,25.901
2014-05-28,14664800,25.94
2014-05-29,18652300,26.026
2014-05-30,18445400,25.089
2014-06-02,34942800,26.351
2014-06-03,21839700,26.55
2014-06-04,17667400,26.899
2014-06-05,29353500,26.999
2014-06-06,21092200,27.139
2014-06-09,14903900,26.942
2014-06-10,15981600,27.394
2014-06-11,22255600,27.559
2014-06-16,68023500,27.351
2014-06-17,24434500,27.792
2014-06-18,25750100,28.184
2014-06-19,22542500,27.248
2014-06-20,18556500,27.186
2014-06-23,11518100,27.275
2014-06-24,19342600,27.8
2014-06-25,19274200,26.717
2014-06-26,14867200,26.5
2014-06-27,13404200,26.6
2014-06-30,13080400,26.436
2014-07-01,13177800,26.673
2014-07-02,22251100,27.484
2014-07-03,8955800,27.26
2014-07-04,17264300,26.595
2014-07-07,14342100,27.0
2014-07-08,16403700,26.791
2014-07-09,18315400,26.99
2014-07-10,24425600,26.652
2014-07-11,16061500,26.9
2014-07-14,17191900,26.38
2014-07-15,21366100,26.022
2014-07-16,22742400,25.965
2014-07-17,23377800,25.59
2014-07-18,27543100,24.811
2014-07-21,28105300,24.555
2014-07-22,25969700,24.851
2014-07-23,14905700,24.92
2014-07-24,18261700,24.882
2014-07-25,15945600,24.86
2014-07-28,19337000,24.586
2014-07-29,18467000,24.821
2014-07-30,21345500,24.792
2014-07-31,13323300,24.86
2014-08-01,16795300,25.511
2014-08-04,39351200,26.435
2014-08-05,23851900,25.365
2014-08-06,30489400,25.108
2014-08-07,26964400,25.072
2014-08-08,15607600,25.269
2014-08-11,13286700,25.47
2014-08-12,10203000,25.355
2014-08-13,24108900,25.874
2014-08-14,24275800,26.25
2014-08-15,16951300,26.116
2014-08-18,11620200,26.038
2014-08-19,16549700,26.59
2014-08-20,14487500,26.859
2014-08-21,18508500,27.15
2014-08-22,17988000,26.583
2014-08-25,6654000,26.65
2014-08-26,10456900,26.5
2014-08-27,14599900,26.64
2014-08-28,34274200,26.2
2014-08-29,17096400,25.525
2014-09-01,23388700,25.601
2014-09-02,9349500,25.995
2014-09-03,26944500,26.323
2014-09-04,14635400,26.775
2014-09-05,15255800,26.766
2014-09-08,14229700,26.526
2014-09-09,9261000,26.811
2014-09-10,14515000,27.06
2014-09-11,16315500,26.94
2014-09-12,25925500,26.95
2014-09-15,42319200,27.044
2014-09-16,19848000,27.38
2014-09-17,22652000,27.35
2014-09-18,16445300,27.31
2014-09-19,22430500,27.136
2014-09-22,9666200,26.8
2014-09-23,10306200,27.263
2014-09-24,15353900,27.459
2014-09-25,16243800,26.93
2014-09-26,15686400,26.977
2014-09-29,25215700,26.384
2014-09-30,23537400,26.04
2014-10-01,16149800,26.055
2014-10-02,23458500,25.48
2014-10-03,23774300,26.01
2014-10-06,25917400,26.55
2014-10-07,18981500,26.55
2014-10-08,17198600,26.01
2014-10-09,17855400,26.1
2014-10-10,14717900,25.75
2014-10-13,18862700,26.475
2014-10-14,21239100,26.64
2014-10-15,16743100,26.4
2014-10-16,29744400,26.2
2014-10-17,31323000,26.965
2014-10-20,24199100,26.55
2014-10-21,18182300,26.47
2014-10-22,29625200,26.0
2014-10-23,31076800,25.995
2014-10-24,29837100,26.215
2014-10-27,24927700,26.69
2014-10-28,26280800,26.845
2014-10-29,33177700,27.4
2014-10-30,41568600,27.48
2014-10-31,61835700,28.795
2014-11-03,13660700,28.23
2014-11-05,29119400,28.475
2014-11-06,31270500,28.195
2014-11-07,49808900,27.765
2014-11-10,46312100,28.64
2014-11-11,24582100,28.815
2014-11-12,19095600,28.815
2014-11-13,15486500,28.305
2014-11-14,29602000,28.95
2014-11-17,14681600,29.005
2014-11-18,28414900,29.165
2014-11-19,36032300,29.885
2014-11-20,37180400,30.06
2014-11-21,30055000,29.7
2014-11-24,16184400,29.545
2014-11-25,20172400,29.44
2014-11-26,22199400,29.435
2014-11-27,29097500,28.755
2014-11-28,25669000,29.2
2014-12-01,42719300,30.285
2014-12-02,43981500,30.79
2014-12-03,32466700,31.27
2014-12-04,30406300,30.8
2014-12-05,27022400,29.85
2014-12-08,34740800,28.895
2014-12-09,35270400,28.62
2014-12-10,28400100,28.31
2014-12-11,41158800,27.22
2014-12-12,61137300,26.45
2014-12-15,65427200,25.1
2014-12-16,76524900,24.62
2014-12-17,80756000,23.54
2014-12-18,69260400,24.66
2014-12-19,43270400,24.42
2014-12-22,44781200,24.785
2014-12-23,28844800,24.62
2014-12-24,16489600,24.5
2014-12-25,14724300,24.025
2014-12-26,12183900,24.3
2014-12-29,22679400,24.52
2014-12-30,22608400,23.52
2015-01-05,11315300,24.24
2015-01-06,16211000,25.015
2015-01-08,24125500,26.265
2015-01-09,26443500,25.65
2015-01-12,17384800,25.45
2015-01-13,23346700,25.6
2015-01-14,21930900,25.835
2015-01-15,22386900,25.99
2015-01-16,19716900,26.15
2015-01-19,34324200,26.3
2015-01-20,39456600,26.6
2015-01-21,40709700,28.38
2015-01-22,60338400,29.95
2015-01-23,47044800,29.475
2015-01-26,26271500,28.555
2015-01-27,49344600,30.34
2015-01-28,44610800,29.1
2015-01-29,45035100,29.13
2015-01-30,86367200,31.1
2015-02-02,54972900,31.7
2015-02-03,37189300,32.99
2015-02-04,29439500,32.2
2015-02-05,42431000,34.095
2015-02-06,70086900,35.5
2015-02-09,93792200,35.85
2015-02-10,35121100,36.6
2015-02-11,37351800,36.8
2015-02-12,69878400,36.5
2015-02-13,78593400,36.6
2015-02-16,32928200,35.535
2015-02-17,32832100,35.185
2015-02-18,23536700,35.1
2015-02-19,29938600,34.85
2015-02-20,12683100,34.335
2015-02-24,25756800,34.2
2015-02-25,25595100,33.58
2015-02-26,33166200,34.715
2015-02-27,32065300,34.2
2015-03-02,30859800,36.5
2015-03-03,30032800,36.82
2015-03-04,21885500,35.9
2015-03-05,29609200,35.9
2015-03-06,20367200,35.085
2015-03-10,30338400,33.75
2015-03-11,26211400,34.1
2015-03-12,15554200,34.4
2015-03-13,20843800,33.985
2015-03-16,29173100,33.03
2015-03-17,20729600,33.45
2015-03-18,18572300,34.105
2015-03-19,19018200,34.5
2015-03-20,47800700,35.225
2015-03-23,23685100,34.595
2015-03-24,22193900,35.845
2015-03-25,30264700,36.355
2015-03-26,24582800,34.73
2015-03-27,18565400,35.1
2015-03-30,23134900,35.69
2015-03-31,34495800,35.1
2015-04-01,27177100,35.99
2015-04-02,38292800,37.0
2015-04-03,15746900,36.69
2015-04-06,14706300,37.33
2015-04-07,13977400,37.39
2015-04-08,17621300,36.7
2015-04-09,21893500,36.835
2015-04-10,24528700,35.99
2015-04-13,21540900,36.8
2015-04-14,19052200,36.95
2015-04-15,19400600,37.25
2015-04-16,40359100,39.0
2015-04-17,39095500,37.5
2015-04-20,27889800,37.395
2015-04-21,20609200,37.205
2015-04-22,14670200,36.46
2015-04-23,24198300,35.6
2015-04-24,32625600,36.8
2015-04-27,16566100,36.21
2015-04-28,18941900,36.4
2015-04-29,12318300,36.505
2015-04-30,26302800,38.4
2015-05-05,25186700,38.39
2015-05-06,21413400,37.35
2015-05-07,20042300,36.5
2015-05-08,20163500,36.45
2015-05-12,35988500,35.44
2015-05-13,24184400,35.125
2015-05-14,13196200,35.0
2015-05-15,36470300,35.94
2015-05-18,13568400,35.35
2015-05-19,22406100,34.395
2015-05-20,17129700,33.35
2015-05-21,22100800,35.0
2015-05-22,16560300,34.6
2015-05-25,12009600,33.85
2015-05-26,11130800,33.5
2015-05-27,27367800,32.8
2015-05-28,16322800,32.61
2015-05-29,26581000,31.0
2015-06-01,21880600,31.885
2015-06-02,20623000,31.9
2015-06-03,24412500,31.505
2015-06-04,18157700,31.965
2015-06-05,13242200,31.9
2015-06-08,20098600,31.31
2015-06-09,12934000,31.6
2015-06-10,16564200,31.6
2015-06-11,21622100,31.7
2015-06-15,37915400,32.48
2015-06-16,28685700,33.505
2015-06-17,20735600,33.33
2015-06-18,13607500,33.3
2015-06-19,22403000,33.885
2015-06-22,18763200,34.72
2015-06-23,14914900,33.9
2015-06-24,12870300,34.225
2015-06-25,12020400,33.44
2015-06-26,18043000,33.5
2015-06-29,14225800,33.315
2015-06-30,21871200,33.1
2015-07-01,13472800,32.65
2015-07-02,18066300,32.77
2015-07-03,13904000,32.67
2015-07-06,13686900,32.75
2015-07-07,23896200,32.035
2015-07-08,25255200,30.79
2015-07-09,18507200,31.225
2015-07-10,14939100,30.88
2015-07-13,25208500,32.3
2015-07-14,34902900,31.305
2015-07-15,34682800,31.94
2015-07-16,26878200,33.28
2015-07-17,21592700,32.66
2015-07-20,18683800,32.04
2015-07-21,18914900,32.65
2015-07-22,19184200,31.925
2015-07-23,15661800,31.725
2015-07-24,15803000,31.05
2015-07-27,23351800,31.5
2015-07-28,32376900,32.1
2015-07-29,22667600,32.55
2015-07-30,20737200,32.935
2015-07-31,47006900,33.995
2015-08-03,21494400,34.22
2015-08-04,17705100,34.035
2015-08-05,20730800,34.135
2015-08-06,25991400,34.05
2015-08-07,15284900,33.905
2015-08-10,24865600,34.5
2015-08-11,22166500,34.585
2015-08-12,22435800,34.56
2015-08-13,22623400,34.98
2015-08-14,27440700,35.3
2015-08-17,20949100,35.5
2015-08-18,24922000,34.92
2015-08-19,25888900,33.98
2015-08-20,35726100,34.295
2015-08-21,32110800,33.06
2015-08-24,52262200,31.745
2015-08-25,39017700,33.16
2015-08-26,27237600,33.1
2015-08-27,25942200,34.15
2015-08-28,29782400,34.825
2015-08-31,20114400,34.295
2015-09-01,39158300,33.75
2015-09-02,20400300,33.6
2015-09-03,18985500,34.03
2015-09-04,18298400,34.1
2015-09-07,9856500,34.08
2015-09-08,16629300,34.45
2015-09-09,13610700,34.675
2015-09-10,19245400,35.1
2015-09-11,19837600,35.24
2015-09-14,13952300,35.47
2015-09-15,16287800,34.93
2015-09-16,25185000,35.6
2015-09-17,19350300,34.95
2015-09-18,25706300,34.2
2015-09-21,15284800,34.145
2015-09-22,19191300,33.87
2015-09-23,23137900,33.15
2015-09-24,24706900,32.695
2015-09-25,16498700,33.675
2015-09-28,11467300,32.975
2015-09-29,14531300,33.3
2015-09-30,17099500,33.5
2015-10-01,19219700,33.5
2015-10-02,14406500,33.3
2015-10-05,32953300,35.0
2015-10-06,21965500,35.4
2015-10-07,18217200,35.055
2015-10-08,13769500,35.295
2015-10-09,23489200,36.105
2015-10-12,17044600,35.195
2015-10-13,18643200,35.875
2015-10-14,16374500,35.27
2015-10-15,19588400,35.5
2015-10-16,15828900,35.48
2015-10-19,13686600,36.05
2015-10-20,13443600,36.29
2015-10-21,16884500,35.85
2015-10-22,11916600,35.88
2015-10-23,15324200,36.03
2015-10-26,23965000,35.14
2015-10-27,17475600,35.5
2015-10-28,12358800,35.76
2015-10-29,11623900,35.15
2015-10-30,18542900,35.785
2015-11-02,14633600,35.65
2015-11-03,18552300,35.95
2015-11-05,14319400,35.9
2015-11-06,10445100,35.575
2015-11-09,10738900,35.32
2015-11-10,15893200,35.26
2015-11-11,13458500,34.795
2015-11-12,18975900,35.15
2015-11-13,17293100,34.915
2015-11-16,27047800,34.595
2015-11-17,32228300,34.9
2015-11-18,19795100,35.62
2015-11-19,19711600,35.31
2015-11-20,23733700,34.905
2015-11-23,36027100,36.34
2015-11-24,27868400,35.25
2015-11-25,19904900,35.805
2015-11-26,12134500,35.7
2015-11-27,17028100,34.75
2015-11-30,24724400,33.5
2015-12-01,25008900,34.0
2015-12-02,18405200,34.21
2015-12-03,32324700,34.9
2015-12-04,30926000,34.155
2015-12-07,21465100,34.255
2015-12-08,23793300,33.92
2015-12-09,18929100,34.3
2015-12-10,22428800,34.295
2015-12-11,13511700,34.03
2015-12-14,18466800,33.795
2015-12-15,19859400,34.27
2015-12-16,13083500,34.695
2015-12-17,17566600,35.4
2015-12-18,20829600,34.25
2015-12-21,14194400,33.86
2015-12-22,8292200,34.175
2015-12-23,18746100,34.0
2015-12-24,7559000,33.945
2015-12-25,3690000,33.915
2015-12-28,6213700,33.675
2015-12-29,13625200,34.55
2015-12-30,15609800,33.975
2016-01-04,10449400,34.05
2016-01-05,8456700,34.185
2016-01-06,9397200,34.005
2016-01-11,23361500,33.2
2016-01-12,23210600,34.1
2016-01-13,17292600,33.97
2016-01-14,14733600,34.0
2016-01-15,40894200,32.465
2016-01-18,20335200,33.68
2016-01-19,30899000,33.78
2016-01-20,37666700,33.22
2016-01-21,28153100,34.485
2016-01-22,37632300,35.2
2016-01-25,22216400,35.385
2016-01-26,18762000,35.215
2016-01-27,14833500,36.2
2016-01-28,27767500,37.2
2016-01-29,33488600,36.565
2016-02-01,14742300,36.71
2016-02-02,18371100,37.35
2016-02-03,11051100,36.495
2016-02-04,26094900,38.12
2016-02-05,15714300,37.7
2016-02-08,15346500,36.73
2016-02-09,15586500,36.585
2016-02-10,16841400,36.76
2016-02-11,27846600,36.595
2016-02-12,33766200,37.19
2016-02-15,11247100,37.975
2016-02-16,13688300,37.63
2016-02-17,14443800,37.94
2016-02-18,20513100,38.65
2016-02-19,23052200,38.575
2016-02-20,2154900,38.23
2016-02-22,13525900,39.35
2016-02-24,19514200,38.9
2016-02-25,19647200,38.49
2016-02-26,16644900,39.29
2016-02-29,17921000,39.3
2016-03-01,18253400,39.45
2016-03-02,16557000,39.205
2016-03-03,22743600,39.92
2016-03-04,11475600,40.075
2016-03-07,12627500,40.645
2016-03-09,21728700,40.425
2016-03-10,20955500,40.64
2016-03-11,22895500,40.3
2016-03-14,28334700,40.245
2016-03-15,67089300,39.36
2016-03-16,20852000,39.685
2016-03-17,44181000,39.795
2016-03-18,44576500,38.815
2016-03-21,32133200,38.9
2016-03-22,28704500,39.8
2016-03-23,16369600,39.23
2016-03-24,12364200,38.85
2016-03-25,4265700,38.755
2016-03-28,7607600,38.45
2016-03-29,13909500,38.465
2016-03-30,20167200,39.3
2016-03-31,22769800,39.71
2016-04-01,35890100,39.645
2016-04-04,16415300,39.525
2016-04-05,16043500,38.925
2016-04-06,20487400,38.65
2016-04-07,23708900,37.845
2016-04-08,23416300,37.6
2016-04-11,17980500,37.8
2016-04-12,19466500,37.18
2016-04-13,25715600,37.74
2016-04-14,24064300,37.11
2016-04-15,16578800,36.86
2016-04-18,31728800,36.095
2016-04-19,26506800,35.81
2016-04-20,31716100,35.56
2016-04-21,30445000,35.93
2016-04-22,22989700,36.395
2016-04-25,16419700,36.2
2016-04-26,11116900,35.9
2016-04-27,12344500,35.81
2016-04-28,14297100,35.82
2016-04-29,37301700,34.1
2016-05-04,44946500,33.73
2016-05-05,38608700,33.46
2016-05-06,30310400,32.875
