DateTime,open,high,low,close,volume,price
10/09/2007 14:41,98.4,98.43,98.39,98.41,11957,98.41
10/09/2007 14:42,98.41,98.42,98.35,98.39,18653,98.39
10/09/2007 14:43,98.4,98.41,98.38,98.38,7772,98.38
10/09/2007 14:44,98.39,98.45,98.38,98.43,21882,98.43
10/09/2007 14:45,98.43,98.45,98.42,98.42,4902,98.42
10/09/2007 14:46,98.42,98.43,98.4,98.43,3826,98.43
10/09/2007 14:47,98.43,98.53,98.43,98.51,31687,98.51
10/09/2007 14:48,98.49,98.59,98.47,98.57,19371,98.57
10/09/2007 14:49,98.57,98.64,98.56,98.61,15664,98.61
10/09/2007 14:50,98.61,98.65,98.59,98.64,18773,98.64
10/09/2007 14:51,98.64,98.64,98.62,98.63,20208,98.63
10/09/2007 14:52,98.63,98.65,98.63,98.64,12555,98.64
10/09/2007 14:53,98.64,98.68,98.64,98.67,19371,98.67
10/09/2007 14:54,98.67,98.68,98.64,98.68,25947,98.68
10/09/2007 14:55,98.68,98.68,98.64,98.65,23556,98.65
10/09/2007 14:56,98.65,98.67,98.63,98.64,21523,98.64
10/09/2007 14:57,98.66,98.66,98.52,98.65,32524,98.65
10/09/2007 14:58,98.65,98.67,98.61,98.64,6457,98.64
10/09/2007 14:59,98.64,98.68,98.63,98.68,8131,98.68
10/09/2007 15:00,98.67,98.67,98.63,98.63,8370,98.63
10/09/2007 15:01,98.62,98.62,98.59,98.6,11957,98.6
10/09/2007 15:02,98.61,98.61,98.54,98.56,14468,98.56
10/09/2007 15:03,98.57,98.63,98.56,98.63,8729,98.63
10/09/2007 15:04,98.61,98.65,98.57,98.58,24034,98.58
10/09/2007 15:05,98.58,98.59,98.55,98.59,18056,98.59
10/09/2007 15:06,98.59,98.63,98.58,98.61,8251,98.61
10/09/2007 15:07,98.61,98.62,98.6,98.62,7055,98.62
10/09/2007 15:08,98.63,98.63,98.59,98.61,6337,98.61
10/09/2007 15:09,98.61,98.67,98.61,98.64,14947,98.64
10/09/2007 15:10,98.65,98.68,98.65,98.68,14110,98.68
10/09/2007 15:11,98.68,98.68,98.67,98.68,15544,98.68
10/09/2007 15:12,98.68,98.79,98.68,98.78,60145,98.78
10/09/2007 15:13,98.79,98.82,98.74,98.81,30013,98.81
10/09/2007 15:14,98.81,98.84,98.78,98.8,37546,98.8
10/09/2007 15:15,98.81,98.85,98.79,98.85,21762,98.85
10/09/2007 15:16,98.84,98.91,98.84,98.87,34437,98.87
10/09/2007 15:17,98.89,98.96,98.89,98.92,34676,98.92
10/09/2007 15:18,98.93,99.01,98.9,98.97,29893,98.97
10/09/2007 15:19,98.97,99.04,98.95,99,21523,99
10/09/2007 15:20,99,99,98.98,98.99,15903,98.99
10/09/2007 15:21,98.99,99.02,98.99,99.01,26665,99.01
10/09/2007 15:22,99.01,99.04,98.96,99.01,28339,99.01
10/09/2007 15:23,99.02,99.07,99,99.03,28937,99.03
10/09/2007 15:24,99.03,99.03,98.94,98.94,33839,98.94
10/09/2007 15:25,98.93,98.99,98.91,98.99,29893,98.99
10/09/2007 15:26,98.99,99.04,98.93,98.99,43644,98.99
10/09/2007 15:27,98.99,99.07,98.97,99.06,48786,99.06
10/09/2007 15:28,99.06,99.07,98.99,99.05,37785,99.05
10/09/2007 15:29,99.05,99.1,99.04,99.1,22480,99.1
10/09/2007 15:30,99.09,99.09,99.03,99.04,19251,99.04
10/09/2007 15:31,98.22,99.07,98.22,99.07,33480,99.07
10/09/2007 15:32,99.07,99.08,99.02,99.03,20447,99.03
10/09/2007 15:33,99.03,99.05,98.94,98.97,27263,98.97
10/09/2007 15:34,99.06,99.06,98.94,98.98,38981,98.98
10/09/2007 15:35,98.98,98.99,98.96,98.96,15186,98.96
10/09/2007 15:36,98.96,98.96,98.91,98.92,19969,98.92
10/09/2007 15:37,98.92,98.92,98.87,98.88,28339,98.88
10/09/2007 15:38,98.9,98.9,98.86,98.89,23078,98.89
10/09/2007 15:39,98.89,98.89,98.87,98.88,11718,98.88
10/09/2007 15:40,98.89,98.97,98.88,98.89,54286,98.89
10/09/2007 15:41,98.89,98.89,98.84,98.84,34198,98.84
10/09/2007 15:42,98.84,98.88,98.81,98.84,27143,98.84
10/09/2007 15:43,98.84,98.85,98.8,98.82,26186,98.82
10/09/2007 15:44,98.82,98.83,98.81,98.81,18773,98.81
10/09/2007 15:45,98.82,98.88,98.81,98.86,52134,98.86
10/09/2007 15:46,98.88,98.88,98.85,98.85,12675,98.85
10/09/2007 15:47,98.84,98.89,98.83,98.84,19969,98.84
10/09/2007 15:48,98.84,98.86,98.83,98.86,14229,98.86
10/09/2007 15:49,98.87,98.88,98.8,98.8,25110,98.8
10/09/2007 15:50,98.8,98.82,98.79,98.82,29176,98.82
10/09/2007 15:51,98.82,98.85,98.8,98.84,28697,98.84
10/09/2007 15:52,98.84,98.85,98.83,98.83,24632,98.83
10/09/2007 15:53,98.83,98.85,98.83,98.85,21762,98.85
10/09/2007 15:54,98.84,98.87,98.81,98.87,41372,98.87
10/09/2007 15:55,98.87,98.88,98.85,98.88,23436,98.88
10/09/2007 15:56,98.88,98.89,98.88,98.89,34198,98.89
10/09/2007 15:57,98.89,98.89,98.88,98.89,23915,98.89
10/09/2007 15:58,98.89,98.93,98.86,98.87,44242,98.87
10/09/2007 15:59,98.87,98.97,98.87,98.97,68635,98.97
10/09/2007 16:00,98.85,98.94,98.85,98.94,342935,98.94
10/09/2007 16:03,98.43,98.43,98.43,98.43,2033,98.43
10/09/2007 16:04,98.94,98.94,98.94,98.94,2750,98.94
10/09/2007 16:09,98.94,98.94,98.94,98.94,2870,98.94
10/09/2007 16:10,98.37,98.94,98.37,98.94,3826,98.94
10/09/2007 16:11,98.37,98.37,98.37,98.37,4544,98.37
10/09/2007 16:12,98.95,98.95,98.31,98.31,7294,98.31
10/09/2007 16:20,99.02,99.02,98.94,98.94,2989,98.94
10/09/2007 16:24,98.94,98.94,98.94,98.94,478,98.94
10/09/2007 16:41,98.94,98.94,98.94,98.94,2870,98.94
10/09/2007 16:42,98.94,98.94,98.94,98.94,2272,98.94
10/09/2007 16:43,98.94,98.94,98.94,98.94,68396,98.94
10/09/2007 16:44,98.94,98.94,98.94,98.94,4424,98.94
10/09/2007 16:50,99.23,99.23,99.23,99.23,359,99.23
10/09/2007 17:02,99.09,99.09,99.09,99.09,120,99.09
10/09/2007 17:27,98.94,98.94,98.94,98.94,120,98.94
10/09/2007 17:46,98.94,98.94,98.94,98.94,359,98.94
10/10/2007 09:04,98.96,98.96,98.96,98.96,119,98.96
10/10/2007 09:30,98.75,98.89,98.66,98.89,159170,98.89
10/10/2007 09:31,98.87,98.89,98.84,98.87,21270,98.87
10/10/2007 09:32,98.86,98.87,98.86,98.87,17805,98.87
10/10/2007 09:33,98.87,98.93,98.86,98.91,21509,98.91
10/10/2007 09:34,98.91,98.96,98.91,98.92,10755,98.92
10/10/2007 09:35,98.95,98.96,98.91,98.96,5616,98.96
10/10/2007 09:36,98.96,98.98,98.9,98.92,12189,98.92
10/10/2007 09:37,98.93,98.96,98.93,98.95,9201,98.95
10/10/2007 09:38,98.96,99,98.95,98.96,12428,98.96
10/10/2007 09:39,98.96,99.1,98.95,99.07,27843,99.07
10/10/2007 09:40,99.05,99.08,98.89,98.89,61302,98.89
10/10/2007 09:41,98.89,98.89,98.84,98.85,18283,98.85
10/10/2007 09:42,98.84,98.86,98.74,98.76,28321,98.76
10/10/2007 09:43,98.76,98.76,98.66,98.67,29157,98.67
10/10/2007 09:44,98.68,98.7,98.66,98.67,28440,98.67
10/10/2007 09:45,98.69,98.7,98.66,98.69,34774,98.69
10/10/2007 09:46,98.68,98.69,98.53,98.56,86874,98.56
10/10/2007 09:47,98.56,98.62,98.48,98.61,26767,98.61
10/10/2007 09:48,98.6,98.75,98.58,98.71,50906,98.71
10/10/2007 09:49,98.72,98.79,98.56,98.6,55447,98.6
10/10/2007 09:50,98.57,98.6,98.56,98.58,12428,98.58
10/10/2007 09:51,98.58,98.58,98.54,98.55,9082,98.55
10/10/2007 09:52,98.56,98.56,98.54,98.55,3226,98.55
10/10/2007 09:53,98.55,98.62,98.55,98.59,14340,98.59
10/10/2007 09:54,98.6,98.66,98.56,98.65,7648,98.65
10/10/2007 09:55,98.64,98.82,98.63,98.82,51742,98.82
10/10/2007 09:56,98.8,98.84,98.7,98.7,20076,98.7
10/10/2007 09:57,98.7,98.76,98.62,98.73,31667,98.73
10/10/2007 09:58,98.75,98.77,98.71,98.77,11711,98.77
10/10/2007 09:59,98.77,98.79,98.58,98.65,31428,98.65
10/10/2007 10:00,98.65,98.78,98.64,98.74,13264,98.74
10/10/2007 10:01,98.74,98.79,98.74,98.79,17925,98.79
10/10/2007 10:02,98.79,98.93,98.79,98.88,24855,98.88
10/10/2007 10:03,98.88,98.91,98.71,98.77,56642,98.77
10/10/2007 10:04,98.77,98.86,98.76,98.83,9918,98.83
10/10/2007 10:05,98.82,98.9,98.76,98.84,21031,98.84
10/10/2007 10:06,98.83,98.89,98.82,98.85,16252,98.85
10/10/2007 10:07,98.84,98.85,98.82,98.84,22465,98.84
10/10/2007 10:08,98.84,98.85,98.81,98.83,22346,98.83
10/10/2007 10:09,98.83,98.84,98.81,98.82,18044,98.82
10/10/2007 10:10,98.82,98.83,98.75,98.77,24377,98.77
10/10/2007 10:11,98.77,98.8,98.71,98.74,15296,98.74
10/10/2007 10:12,98.71,98.76,98.71,98.72,13145,98.72
10/10/2007 10:13,98.73,98.73,98.7,98.7,14459,98.7
10/10/2007 10:14,98.7,98.74,98.7,98.72,26050,98.72
10/10/2007 10:15,98.72,98.74,98.71,98.72,29994,98.72
10/10/2007 10:16,98.72,98.76,98.71,98.76,15654,98.76
10/10/2007 10:17,98.76,98.78,98.76,98.77,8365,98.77
10/10/2007 10:18,98.78,98.85,98.77,98.82,21270,98.82
10/10/2007 10:19,98.82,98.83,98.81,98.83,19239,98.83
10/10/2007 10:20,98.82,98.85,98.8,98.81,23780,98.81
10/10/2007 10:21,98.82,98.85,98.82,98.84,5497,98.84
10/10/2007 10:22,98.85,98.94,98.84,98.91,25453,98.91
10/10/2007 10:23,98.93,98.94,98.9,98.94,18164,98.94
10/10/2007 10:24,98.94,99.1,98.94,99.1,38598,99.1
10/10/2007 10:25,99.1,99.12,99.07,99.07,19478,99.07
10/10/2007 10:26,99.08,99.1,99.05,99.06,30113,99.06
10/10/2007 10:27,99.07,99.13,99.05,99.07,47799,99.07
10/10/2007 10:28,99.07,99.09,99.07,99.09,6572,99.09
10/10/2007 10:29,99.07,99.1,99.07,99.09,12906,99.09
10/10/2007 10:30,99.1,99.12,99.08,99.1,9918,99.1
10/10/2007 10:31,99.09,99.12,99.09,99.11,11113,99.11
10/10/2007 10:32,99.11,99.15,99.11,99.14,19478,99.14
10/10/2007 10:33,99.15,99.22,99.12,99.22,38239,99.22
10/10/2007 10:34,99.22,99.27,99.17,99.2,11830,99.2
10/10/2007 10:35,99.19,99.21,99.17,99.17,10635,99.17
10/10/2007 10:36,99.17,99.19,99.17,99.17,6094,99.17
10/10/2007 10:37,99.18,99.18,99.17,99.18,3226,99.18
10/10/2007 10:38,99.17,99.18,99.16,99.18,5736,99.18
10/10/2007 10:39,99.17,99.18,99.16,99.17,20673,99.17
10/10/2007 10:40,99.17,99.17,99.16,99.17,10038,99.17
10/10/2007 10:41,99.17,99.19,99.16,99.18,12428,99.18
10/10/2007 10:42,99.18,99.18,99.01,99.01,30113,99.01
10/10/2007 10:43,99.01,99.02,98.91,98.91,31786,98.91
10/10/2007 10:44,98.93,99.04,98.91,99.04,21151,99.04
10/10/2007 10:45,99.04,99.06,99.01,99.03,14101,99.03
10/10/2007 10:46,99.03,99.06,99.02,99.06,6931,99.06
10/10/2007 10:47,99.05,99.06,99.02,99.05,6692,99.05
10/10/2007 10:48,99.02,99.04,99,99,11352,99
10/10/2007 10:49,99,99.06,99,99.04,9799,99.04
10/10/2007 10:50,99.04,99.05,99.03,99.04,5855,99.04
10/10/2007 10:51,99.05,99.07,99.05,99.07,7050,99.07
10/10/2007 10:52,99.07,99.09,99.04,99.07,8006,99.07
10/10/2007 10:53,99.06,99.07,99,99.02,22107,99.02
10/10/2007 10:54,99.02,99.03,99.01,99.03,15415,99.03
10/10/2007 10:55,99.02,99.04,99,99.04,17925,99.04
10/10/2007 10:56,99.03,99.05,99.02,99.05,9918,99.05
10/10/2007 10:57,99.04,99.04,98.98,98.98,18403,98.98
10/10/2007 10:58,98.99,99,98.96,98.96,27006,98.96
10/10/2007 10:59,98.96,98.97,98.91,98.97,21748,98.97
10/10/2007 11:00,98.97,99.02,98.94,99,11472,99
10/10/2007 11:01,99.01,99.02,98.97,98.98,5138,98.98
10/10/2007 11:02,98.98,98.99,98.93,98.93,7648,98.93
10/10/2007 11:03,98.96,99,98.93,98.99,18283,98.99
10/10/2007 11:04,98.98,98.99,98.97,98.99,1434,98.99
10/10/2007 11:05,98.99,99,98.91,99,22704,99
