date,close,volume
01/08/10,30.792,0
02/08/10,31.207,17851900
03/08/10,30.479,22442200
04/08/10,30.565,18607600
05/08/10,30.46,14425900
06/08/10,30.211,15813400
07/08/10,30.211,0
08/08/10,30.211,0
09/08/10,30.373,13767300
10/08/10,29.675,20690500
11/08/10,29.302,20145800
12/08/10,28.98,19179800
13/08/10,28.701,14490500
14/08/10,28.701,0
15/08/10,28.701,0
16/08/10,28.3,16934400
17/08/10,28.486,19628400
18/08/10,28.347,10186400
19/08/10,27.968,20820400
20/08/10,27.54,19703200
21/08/10,27.54,0
22/08/10,27.54,0
23/08/10,27.7,19393200
24/08/10,27.197,16910600
25/08/10,27.8,18665700
26/08/10,27.822,14634600
27/08/10,28.338,17679300
28/08/10,28.338,0
29/08/10,28.338,0
30/08/10,28.304,8804900
31/08/10,28.948,22371300
01/09/10,29.617,23239600
02/09/10,29.9,22379600
03/09/10,30.31,20479300
04/09/10,30.31,0
05/09/10,30.31,0
06/09/10,30.179,9819600
07/09/10,30.451,15852700
08/09/10,30.603,15264300
09/09/10,30.59,17974300
10/09/10,30.709,12106500
11/09/10,30.709,0
12/09/10,30.709,0
13/09/10,30.864,23475800
14/09/10,30.765,18940700
15/09/10,30.75,20524500
16/09/10,30.097,22671800
17/09/10,29.48,12017200
18/09/10,29.48,0
19/09/10,29.48,0
20/09/10,29.631,9343600
21/09/10,29.56,10778000
22/09/10,29.189,13792700
23/09/10,28.712,16666000
24/09/10,28.51,21392200
25/09/10,28.51,0
26/09/10,28.51,0
27/09/10,28.94,26771000
28/09/10,28.75,16193200
29/09/10,28.95,14456300
30/09/10,29.311,17928600
01/10/10,29.449,20597800
02/10/10,29.449,0
03/10/10,29.449,0
04/10/10,29.9,23676100
05/10/10,30.06,16974800
06/10/10,29.962,22831000
07/10/10,29.905,16537200
08/10/10,30.043,12671800
09/10/10,30.043,0
10/10/10,30.043,0
11/10/10,30.111,10851900
12/10/10,30.259,14932100
13/10/10,30.643,20517900
14/10/10,30.34,14761600
15/10/10,30.087,14985900
16/10/10,30.087,0
17/10/10,30.087,0
18/10/10,30.146,10498500
19/10/10,30.099,13388300
20/10/10,29.737,13815600
21/10/10,30.073,18480700
22/10/10,29.851,15318500
23/10/10,29.851,0
24/10/10,29.851,0
25/10/10,29.955,16046900
26/10/10,30.203,18400900
27/10/10,29.95,19710300
28/10/10,29.77,11554800
29/10/10,30.27,14237400
30/10/10,30.27,0
31/10/10,30.27,0
01/11/10,30.601,17803800
02/11/10,30.514,10602800
03/11/10,30.427,10424000
04/11/10,30.427,0
05/11/10,30.427,0
06/11/10,30.427,0
07/11/10,30.427,0
08/11/10,30.621,15339700
09/11/10,30.68,19507200
10/11/10,30.7,14317100
11/11/10,30.422,12313100
12/11/10,29.966,18102400
13/11/10,29.667,8291400
14/11/10,29.667,0
15/11/10,29.976,22004800
16/11/10,29.817,19808600
17/11/10,29.628,24179600
18/11/10,29.62,20232700
19/11/10,29.851,16556700
20/11/10,29.851,0
21/11/10,29.851,0
22/11/10,29.885,14907900
23/11/10,29.7,18702700
24/11/10,29.651,22448300
25/11/10,29.799,12094800
26/11/10,29.729,13938400
27/11/10,29.729,0
28/11/10,29.729,0
29/11/10,29.691,23853800
30/11/10,29.603,22820600
01/12/10,30.028,20171500
02/12/10,30.42,32695700
03/12/10,30.531,23274400
04/12/10,30.531,0
05/12/10,30.531,0
06/12/10,30.906,21572100
07/12/10,30.51,40323900
08/12/10,29.982,28991400
09/12/10,30.201,25928600
10/12/10,30.126,15275400
11/12/10,30.126,0
12/12/10,30.126,0
13/12/10,30.171,20460900
14/12/10,30.322,14146800
15/12/10,30.458,30890300
16/12/10,30.231,9438300
17/12/10,30.54,20745500
18/12/10,30.54,0
19/12/10,30.54,0
20/12/10,30.57,11991600
21/12/10,30.679,7533300
22/12/10,30.916,11694300
23/12/10,31.098,9514700
24/12/10,30.95,7105700
25/12/10,30.95,0
26/12/10,30.95,0
27/12/10,30.85,6164700
28/12/10,30.725,6484200
29/12/10,31.429,9375900
30/12/10,32.25,13131100
31/12/10,32.25,0
01/01/11,32.25,0
02/01/11,32.25,0
03/01/11,32.25,0
04/01/11,32.25,0
05/01/11,32.25,0
06/01/11,32.25,0
07/01/11,32.25,0
08/01/11,32.25,0
09/01/11,32.25,0
10/01/11,32.25,0
11/01/11,34.984,69085100
12/01/11,36.13,62072300
13/01/11,35.227,32273300
14/01/11,35.289,28281100
15/01/11,35.289,0
16/01/11,35.289,0
17/01/11,35.296,18629700
18/01/11,34.88,21463600
19/01/11,34.799,26066200
20/01/11,34.182,29145000
21/01/11,34.459,17702400
22/01/11,34.459,0
23/01/11,34.459,0
24/01/11,33.751,20070300
25/01/11,33.059,22559800
26/01/11,33.697,31131800
27/01/11,33.613,23503800
28/01/11,33.699,17838500
29/01/11,33.699,0
30/01/11,33.699,0
31/01/11,33.409,20860900
01/02/11,33.65,34546000
02/02/11,33.498,41381000
03/02/11,32.82,25084200
04/02/11,33.399,32494400
05/02/11,33.399,0
06/02/11,33.399,0
07/02/11,33.16,12875200
08/02/11,32.204,29684300
09/02/11,32.295,13404700
10/02/11,31.152,30717100
11/02/11,31.804,20860400
12/02/11,31.804,0
13/02/11,31.804,0
14/02/11,31.8,17431800
15/02/11,31.633,15115000
16/02/11,31.803,13928300
17/02/11,31.501,13978800
18/02/11,31.389,11289600
19/02/11,31.389,0
20/02/11,31.389,0
21/02/11,32.625,27701300
22/02/11,31.959,26820100
23/02/11,31.959,0
24/02/11,33.006,39972500
25/02/11,33.077,27601100
26/02/11,33.077,0
27/02/11,33.077,0
28/02/11,33.23,32146800
01/03/11,33.168,22677200
02/03/11,33.331,38102800
03/03/11,32.98,30371200
04/03/11,33.157,23879300
05/03/11,33.215,5307200
06/03/11,33.215,0
07/03/11,33.215,0
08/03/11,33.215,0
09/03/11,33.08,29944600
10/03/11,32.324,27216700
11/03/11,32.467,22068500
12/03/11,32.467,0
13/03/11,32.467,0
14/03/11,32.077,28343000
15/03/11,30.839,54033200
16/03/11,30.19,38592100
17/03/11,30.25,39808800
18/03/11,29.375,86662500
19/03/11,29.375,0
20/03/11,29.375,0
21/03/11,29.777,55483100
22/03/11,29.62,31781400
23/03/11,30.406,50739500
24/03/11,30.461,45389900
25/03/11,30.39,27175400
26/03/11,30.39,0
27/03/11,30.39,0
28/03/11,30.296,15291600
29/03/11,29.887,31637800
30/03/11,30.27,22967500
31/03/11,30.816,35005900
01/04/11,31.155,40057700
02/04/11,31.155,0
03/04/11,31.155,0
04/04/11,31.251,29290900
05/04/11,31.97,31946900
06/04/11,31.942,29043000
07/04/11,31.48,22189100
08/04/11,31.525,37155900
09/04/11,31.525,0
10/04/11,31.525,0
11/04/11,31.39,20519400
12/04/11,30.441,33911500
13/04/11,30.402,37010400
14/04/11,29.618,28566700
15/04/11,29.424,28427700
16/04/11,29.424,0
17/04/11,29.424,0
18/04/11,28.38,35533300
19/04/11,29.031,24741700
20/04/11,29.96,37586300
21/04/11,29.741,19435000
22/04/11,29.72,7319300
23/04/11,29.72,0
24/04/11,29.72,0
25/04/11,29.482,27408700
26/04/11,29.38,25337100
27/04/11,29.305,18134100
28/04/11,29.269,14066400
29/04/11,28.7,13250600
30/04/11,28.7,0
01/05/11,28.7,0
02/05/11,28.7,0
03/05/11,27.957,19181200
04/05/11,27.828,25791000
05/05/11,27.592,27149400
06/05/11,27.8,35369000
07/05/11,27.8,0
08/05/11,27.8,0
09/05/11,27.8,0
10/05/11,27.943,20978600
11/05/11,27.9,43224500
12/05/11,27.041,35360900
13/05/11,26.699,30235900
14/05/11,26.699,0
15/05/11,26.699,0
16/05/11,26.083,29969600
17/05/11,26.15,27787900
18/05/11,26.649,21696300
19/05/11,26.881,26530000
20/05/11,26.569,17177200
21/05/11,26.569,0
22/05/11,26.569,0
23/05/11,26.3,23252500
24/05/11,26.565,34640800
25/05/11,26.81,18231700
26/05/11,26.24,31601600
27/05/11,26.601,26945200
28/05/11,26.601,0
29/05/11,26.601,0
30/05/11,26.632,8207500
31/05/11,26.661,26394100
01/06/11,26.922,67279700
02/06/11,27.15,27789400
03/06/11,26.55,38368900
04/06/11,26.55,0
05/06/11,26.55,0
06/06/11,26.551,21754000
07/06/11,26.824,28983700
08/06/11,26.78,28960200
09/06/11,27.167,37681300
10/06/11,27.24,26829300
11/06/11,27.24,0
12/06/11,27.24,0
13/06/11,27.24,0
14/06/11,27.26,24761600
15/06/11,27.435,51314800
16/06/11,27.4,24544700
17/06/11,27.777,43785400
18/06/11,27.777,0
19/06/11,27.777,0
20/06/11,27.285,21574100
21/06/11,27.236,16785500
22/06/11,27.25,20674200
23/06/11,26.9,29091000
24/06/11,27.439,27241600
25/06/11,27.439,0
26/06/11,27.439,0
27/06/11,27.299,17446800
28/06/11,27.516,21365400
29/06/11,27.65,15469200
30/06/11,27.571,16760300
01/07/11,28.288,33622600
02/07/11,28.288,0
03/07/11,28.288,0
04/07/11,28.34,11093700
05/07/11,28.149,21436800
06/07/11,28.09,15893700
07/07/11,28.924,26633800
08/07/11,28.911,31969200
09/07/11,28.911,0
10/07/11,28.911,0
11/07/11,28.099,23024400
12/07/11,27.857,26094600
13/07/11,28.12,20482000
14/07/11,27.996,25455800
15/07/11,27.752,14455700
16/07/11,27.752,0
17/07/11,27.752,0
18/07/11,27.6,21525400
19/07/11,27.758,15933700
20/07/11,27.8,16846500
21/07/11,27.93,23710800
22/07/11,28.401,25418100
23/07/11,28.401,0
24/07/11,28.401,0
25/07/11,28.46,21675000
26/07/11,28.271,15635100
27/07/11,27.939,16192300
28/07/11,28.4,15138100
29/07/11,27.771,26686500
30/07/11,27.771,0
31/07/11,27.771,0
01/08/11,28.198,23674100
02/08/11,28.055,22584000
03/08/11,26.85,34016300
04/08/11,26.553,34419700
05/08/11,25.948,43113400
06/08/11,25.948,0
07/08/11,25.948,0
08/08/11,24.8,44995800
09/08/11,23.738,85668400
10/08/11,22.617,52479200
11/08/11,22.091,66281700
12/08/11,22.412,61656600
13/08/11,22.412,0
14/08/11,22.412,0
15/08/11,23.788,35146500
16/08/11,23.35,34019200
17/08/11,24.093,31229000
18/08/11,22.849,33013900
19/08/11,22.72,42242800
20/08/11,22.72,0
21/08/11,22.72,0
22/08/11,23.459,42060700
23/08/11,23.53,35085900
24/08/11,23.649,26666200
25/08/11,23.112,32321100
26/08/11,23.196,41828400
27/08/11,23.196,0
28/08/11,23.196,0
29/08/11,23.808,23305400
30/08/11,23.945,42995900
31/08/11,24.5,43015500
01/09/11,24.924,49271200
02/09/11,24.041,24706900
03/09/11,24.041,0
04/09/11,24.041,0
05/09/11,23.23,32299200
06/09/11,23.314,33191000
07/09/11,24.127,31509200
08/09/11,24.35,36579600
09/09/11,23.488,41564700
10/09/11,23.488,0
11/09/11,23.488,0
12/09/11,22.882,45424300
13/09/11,23.289,37629500
14/09/11,23.692,36264500
15/09/11,25.078,119877300
16/09/11,25.34,46236400
17/09/11,25.34,0
18/09/11,25.34,0
19/09/11,25.74,50400200
20/09/11,26.435,46167300
21/09/11,26.19,23325700
22/09/11,24.462,63710200
23/09/11,24.196,58813400
24/09/11,24.196,0
25/09/11,24.196,0
26/09/11,25.45,57662600
27/09/11,25.602,30248500
28/09/11,25.743,35926500
29/09/11,26.297,33203300
30/09/11,26.2,44112400
01/10/11,26.2,0
02/10/11,26.2,0
03/10/11,26.448,40979800
04/10/11,25.879,50696800
05/10/11,25.217,40974700
06/10/11,25.7,30456900
07/10/11,25.223,30831900
08/10/11,25.223,0
09/10/11,25.223,0
10/10/11,25.58,22872100
11/10/11,25.722,32428700
12/10/11,25.89,28307500
13/10/11,25.45,35362000
14/10/11,25.55,27620900
15/10/11,25.55,0
16/10/11,25.55,0
17/10/11,24.601,47111600
18/10/11,25.047,33938700
19/10/11,24.647,33129300
20/10/11,24.467,24702900
21/10/11,24.899,23232000
22/10/11,24.899,0
23/10/11,24.899,0
24/10/11,25.18,24136300
25/10/11,24.972,26834400
26/10/11,25.857,34013500
27/10/11,26.306,39063500
28/10/11,26.42,37398100
29/10/11,26.42,0
30/10/11,26.42,0
31/10/11,26.211,18909100
01/11/11,25.871,33963800
02/11/11,26.501,26381800
03/11/11,26.685,24810600
04/11/11,26.685,0
05/11/11,26.685,0
06/11/11,26.685,0
07/11/11,26.825,15758900
08/11/11,26.83,19077300
09/11/11,26.162,28070300
10/11/11,27.43,32048400
11/11/11,27.363,22339200
12/11/11,27.363,0
13/11/11,27.363,0
14/11/11,27.81,22506600
15/11/11,28.282,44844000
16/11/11,28.36,23594300
17/11/11,28.512,38042700
18/11/11,28.37,25588300
19/11/11,28.37,0
20/11/11,28.37,0
21/11/11,26.699,31966200
22/11/11,26.947,21434700
23/11/11,26.756,35600200
24/11/11,26.744,13404500
25/11/11,26.9,20807000
26/11/11,26.9,0
27/11/11,26.9,0
28/11/11,28.24,31579600
29/11/11,28.069,21342200
30/11/11,29.518,37836900
01/12/11,29.918,27937600
02/12/11,29.421,24523000
03/12/11,29.421,0
04/12/11,29.421,0
05/12/11,29.396,16273300
06/12/11,28.29,31920200
07/12/11,28.084,23854800
08/12/11,27.913,22581000
09/12/11,26.749,48775400
10/12/11,26.749,0
11/12/11,26.749,0
12/12/11,25.501,36574200
13/12/11,25.912,36224900
14/12/11,25.635,44355800
15/12/11,25.907,55581000
16/12/11,24.97,44254500
17/12/11,24.97,0
18/12/11,24.97,0
19/12/11,24.709,29140900
20/12/11,25.6,28283500
21/12/11,24.8,29989700
22/12/11,25.04,14947300
23/12/11,24.66,18547800
24/12/11,24.66,0
25/12/11,24.66,0
26/12/11,24.908,6622200
27/12/11,24.816,6445000
28/12/11,24.681,12282000
29/12/11,24.96,14724600
30/12/11,25.28,16287000
31/12/11,25.28,0
01/01/12,25.28,0
02/01/12,25.28,0
03/01/12,26.138,18125400
04/01/12,26.13,10609600
05/01/12,25.841,16032800
06/01/12,26,12290500
07/01/12,26,0
08/01/12,26,0
09/01/12,25.92,12565700
10/01/12,26.35,29085700
11/01/12,26.288,16410100
12/01/12,26.301,25918400
13/01/12,26.05,19715600
14/01/12,26.05,0
15/01/12,26.05,0
16/01/12,25.997,12937600
17/01/12,26.26,30640800
18/01/12,26.8,29995800
19/01/12,27.655,42834200
20/01/12,27.4,23640500
21/01/12,27.4,0
22/01/12,27.4,0
23/01/12,27.811,27281100
24/01/12,28.005,26948700
25/01/12,28.2,25976000
26/01/12,28.261,26889600
27/01/12,27.565,20816700
28/01/12,27.565,0
29/01/12,27.565,0
30/01/12,27.517,19339000
31/01/12,28.407,34480500
01/02/12,28.814,25734000
02/02/12,28.806,21658700
03/02/12,29.35,25300400
04/02/12,29.35,0
05/02/12,29.35,0
06/02/12,29.5,20932600
07/02/12,29.3,21551400
08/02/12,29.34,21471700
09/02/12,29.038,23994400
10/02/12,27.975,35728700
11/02/12,27.975,0
12/02/12,27.975,0
13/02/12,28.52,26491700
14/02/12,28.65,19017400
15/02/12,29.217,29788800
16/02/12,29.039,15893000
17/02/12,28.74,19127800
18/02/12,28.74,0
19/02/12,28.74,0
20/02/12,29.101,12703900
21/02/12,28.75,15438900
22/02/12,28.611,30525300
23/02/12,28.611,0
24/02/12,30.577,81460800
25/02/12,30.577,0
26/02/12,30.577,0
27/02/12,30.225,42310200
28/02/12,29.899,32467300
29/02/12,30.35,35751900
01/03/12,30.499,25900600
02/03/12,30.58,27961500
03/03/12,30.58,0
04/03/12,30.58,0
05/03/12,31.1,27378700
06/03/12,29.6,36366500
07/03/12,29.55,32953000
08/03/12,29.55,0
09/03/12,29.55,0
10/03/12,29.55,0
11/03/12,30.953,21462700
12/03/12,31.181,36036400
13/03/12,31.8,29793800
14/03/12,32.895,41907100
15/03/12,33.34,68380200
16/03/12,32.699,28355400
17/03/12,32.699,0
18/03/12,32.699,0
19/03/12,31.402,47898200
20/03/12,30.243,40019600
21/03/12,30.099,40507400
22/03/12,29.62,31757900
23/03/12,29.8,28459100
24/03/12,29.8,0
25/03/12,29.8,0
26/03/12,31,39286200
27/03/12,30.856,27968400
28/03/12,29.36,46998700
29/03/12,28.432,53300600
30/03/12,28.8,53349600
31/03/12,28.8,0
01/04/12,28.8,0
02/04/12,28.902,36992500
03/04/12,29.8,45098800
04/04/12,28.788,46703100
05/04/12,28.958,34014600
06/04/12,28.219,19534500
07/04/12,28.219,0
08/04/12,28.219,0
09/04/12,28.375,24822000
10/04/12,28.35,37065300
11/04/12,28.9,33644800
12/04/12,28.806,43449300
13/04/12,28.67,41961000
14/04/12,28.67,0
15/04/12,28.67,0
16/04/12,28.019,37121500
17/04/12,28.026,25382100
18/04/12,28.05,16957200
19/04/12,28.93,58242700
20/04/12,29.28,54432500
21/04/12,29.28,0
22/04/12,29.28,0
23/04/12,28.383,23265900
24/04/12,28.14,23096400
25/04/12,28.38,20456600
26/04/12,28.2,16370700
27/04/12,28.68,21624700
28/04/12,28.855,7034200
29/04/12,28.855,0
30/04/12,28.855,0
01/05/12,28.855,0
02/05/12,28.241,23883700
03/05/12,28.216,22526200
04/05/12,26.965,40644100
05/05/12,26.673,6046800
06/05/12,26.673,0
07/05/12,26.825,8678600
08/05/12,26.954,14106300
09/05/12,26.954,0
10/05/12,27.969,39728000
11/05/12,27.764,17414300
12/05/12,27.42,5686600
13/05/12,27.42,0
14/05/12,26.537,33226900
15/05/12,25.88,36861000
16/05/12,25.981,27191300
17/05/12,25.317,32732800
18/05/12,24.789,34172900
19/05/12,24.789,0
20/05/12,24.789,0
21/05/12,25.35,26053200
22/05/12,25.23,25963500
23/05/12,24.451,29886700
24/05/12,25.355,30328400
25/05/12,25.384,21036800
26/05/12,25.384,0
27/05/12,25.384,0
28/05/12,25.609,13398900
29/05/12,26.19,21670700
30/05/12,25.352,31736700
31/05/12,24.82,31360500
01/06/12,24.77,29918100
02/06/12,24.77,0
03/06/12,24.77,0
04/06/12,25.49,23683500
05/06/12,25.23,19448600
06/06/12,25.065,31603200
07/06/12,25.18,37707200
08/06/12,25.571,28214000
09/06/12,26.009,6706400
10/06/12,26.009,0
11/06/12,26.009,0
12/06/12,26.009,0
13/06/12,26.102,28500200
14/06/12,26.022,15783100
15/06/12,26.743,50889700
16/06/12,26.743,0
17/06/12,26.743,0
18/06/12,27.277,29066000
19/06/12,27.572,26354200
20/06/12,27.259,19028100
21/06/12,26.7,22288600
22/06/12,26.056,31911200
23/06/12,26.056,0
24/06/12,26.056,0
25/06/12,25.55,20369700
26/06/12,25.676,22739800
27/06/12,26.155,21353000
28/06/12,25.539,25010500
29/06/12,26.748,36925200
30/06/12,26.748,0
01/07/12,26.748,0
02/07/12,27.251,31973900
03/07/12,28.071,30999200
04/07/12,28.507,21792000
05/07/12,28.372,44141300
06/07/12,27.895,19967100
07/07/12,27.895,0
08/07/12,27.895,0
09/07/12,28,15535400
10/07/12,27.714,24353800
11/07/12,27.027,33214800
12/07/12,26.341,33178100
13/07/12,27.221,28796300
14/07/12,27.221,0
15/07/12,27.221,0
16/07/12,27.227,14154600
17/07/12,27.331,26553700
18/07/12,27.35,17890900
19/07/12,27.43,21225300
20/07/12,27.167,19908000
21/07/12,27.167,0
22/07/12,27.167,0
23/07/12,26.194,31607800
24/07/12,25.93,27199500
25/07/12,25.769,28038600
26/07/12,25.919,35079800
27/07/12,26.69,25780300
28/07/12,26.69,0
29/07/12,26.69,0
30/07/12,27.173,25209400
31/07/12,27.207,29479500
01/08/12,27.577,29221700
02/08/12,27.45,40294600
03/08/12,27.894,20004200
04/08/12,27.894,0
05/08/12,27.894,0
06/08/12,28.223,34668400
07/08/12,28.35,20448300
08/08/12,28.301,18716400
09/08/12,28.82,35248400
10/08/12,28.799,27259900
11/08/12,28.799,0
12/08/12,28.799,0
13/08/12,28.681,32810300
14/08/12,28.749,29172600
15/08/12,28.569,25132600
16/08/12,28.58,21172200
17/08/12,28.3,15856300
18/08/12,28.3,0
19/08/12,28.3,0
20/08/12,28.054,24542600
21/08/12,28.4,31512800
22/08/12,28.399,23488200
23/08/12,28.403,27448800
24/08/12,28.5,17493800
25/08/12,28.5,0
26/08/12,28.5,0
27/08/12,28.25,12785100
28/08/12,28.178,17177900
29/08/12,27.986,16625800
30/08/12,27.908,11419700
31/08/12,27.881,20822100
01/09/12,27.881,0
02/09/12,27.881,0
03/09/12,28.236,20787300
04/09/12,28.22,16702000
05/09/12,27.739,18296900
06/09/12,28.391,35724900
07/09/12,28.799,52353900
08/09/12,28.799,0
09/09/12,28.799,0
10/09/12,28.751,17205700
11/09/12,28.756,12726100
12/09/12,29.28,35115700
13/09/12,29.683,30146400
14/09/12,31.38,67570200
15/09/12,31.38,0
16/09/12,31.38,0
17/09/12,31.01,47891000
18/09/12,30.344,32252900
19/09/12,29.698,41902200
20/09/12,29.37,36112700
21/09/12,28.608,79408400
22/09/12,28.608,0
23/09/12,28.608,0
24/09/12,28.64,27056000
25/09/12,28.655,26277800
26/09/12,27.64,46110200
27/09/12,27.934,33250700
28/09/12,28.163,23371200
29/09/12,28.163,0
30/09/12,28.163,0
01/10/12,29.07,30668800
02/10/12,28.98,34152300
03/10/12,28.749,21640100
04/10/12,28.43,21991100
05/10/12,28.762,36893100
06/10/12,28.762,0
07/10/12,28.762,0
08/10/12,28.989,26642100
09/10/12,28.959,16258500
10/10/12,28.708,14264300
11/10/12,28.7,18902400
12/10/12,28.3,24808700
13/10/12,28.3,0
14/10/12,28.3,0
15/10/12,28.293,16388000
16/10/12,28.457,20257800
17/10/12,28.8,25864600
18/10/12,28.778,21082000
19/10/12,28.465,15917700
20/10/12,28.465,0
21/10/12,28.465,0
22/10/12,28.674,20464900
23/10/12,28.103,26704700
24/10/12,28.012,27220000
25/10/12,27.79,17217700
26/10/12,27.638,23222500
27/10/12,27.638,0
28/10/12,27.638,0
29/10/12,27.352,11093800
30/10/12,27.051,17454700
31/10/12,27.23,22964300
01/11/12,27.725,26136200
02/11/12,27.951,25121600
03/11/12,27.951,0
04/11/12,27.951,0
05/11/12,27.951,0
06/11/12,28.265,18622200
07/11/12,27.498,20894800
08/11/12,27.341,23370400
09/11/12,26.89,30493500
10/11/12,26.89,0
11/11/12,26.89,0
12/11/12,26.829,13282800
13/11/12,25.956,30674000
14/11/12,25.4,31041700
15/11/12,25.574,22043000
16/11/12,25.661,23457900
17/11/12,25.661,0
18/11/12,25.661,0
19/11/12,25.902,25285200
20/11/12,25.865,16180900
21/11/12,26.102,18055000
22/11/12,26.17,12728700
23/11/12,26.35,16490600
24/11/12,26.35,0
25/11/12,26.35,0
26/11/12,25.897,21708900
27/11/12,25.571,18169800
28/11/12,25.529,20445000
29/11/12,25.68,14663500
30/11/12,26.079,34742100
01/12/12,26.079,0
02/12/12,26.079,0
03/12/12,26.719,21613000
04/12/12,26.728,18377200
05/12/12,26.81,32317900
06/12/12,26.67,26312400
07/12/12,26.967,21134800
08/12/12,26.967,0
09/12/12,26.967,0
10/12/12,26.902,19933300
11/12/12,27.298,25482900
12/12/12,27.534,26854300
13/12/12,27.4,22165700
14/12/12,27.428,18405700
15/12/12,27.428,0
16/12/12,27.428,0
17/12/12,27.154,31970900
18/12/12,27.4,22823000
19/12/12,27.48,12600800
20/12/12,27.293,19549900
21/12/12,27.027,18933900
22/12/12,27.027,0
23/12/12,27.027,0
24/12/12,26.975,13917200
25/12/12,26.803,5707900
26/12/12,26.901,6732400
27/12/12,26.925,12409000
28/12/12,26.8,14031900
29/12/12,26.8,0
30/12/12,26.8,0
31/12/12,26.8,0
01/01/13,26.8,0
02/01/13,26.8,0
03/01/13,26.8,0
04/01/13,26.8,0
05/01/13,26.8,0
06/01/13,26.8,0
07/01/13,26.8,0
08/01/13,28.091,32317000
09/01/13,28.209,21550200
10/01/13,27.96,7393300
11/01/13,27.97,10836000
12/01/13,27.97,0
13/01/13,27.97,0
14/01/13,28.37,17328700
15/01/13,28.031,14137800
16/01/13,28.13,20081300
17/01/13,28.415,15163200
18/01/13,28.703,19608600
19/01/13,28.703,0
20/01/13,28.703,0
21/01/13,28.72,12394700
22/01/13,28.602,19015500
23/01/13,28.683,11167900
24/01/13,28.768,18082200
25/01/13,29.492,37044500
26/01/13,29.492,0
27/01/13,29.492,0
28/01/13,31.291,79671200
29/01/13,30.854,32004300
30/01/13,31.2,61698600
31/01/13,31.514,33623400
01/02/13,31.387,23183400
02/02/13,31.387,0
03/02/13,31.387,0
04/02/13,30.469,21922400
05/02/13,30.8,27438700
06/02/13,30.441,34639900
07/02/13,30.48,17628700
08/02/13,30.12,27461900
09/02/13,30.12,0
10/02/13,30.12,0
11/02/13,29.705,14367400
12/02/13,29.85,23535400
13/02/13,30.739,38128500
14/02/13,30.518,33074200
15/02/13,30.396,29040700
16/02/13,30.396,0
17/02/13,30.396,0
18/02/13,30.139,12763700
19/02/13,30.354,15003900
20/02/13,30.195,20045700
21/02/13,29.605,28581200
22/02/13,29.089,17981500
23/02/13,29.089,0
24/02/13,29.089,0
25/02/13,29.329,14403500
26/02/13,28.767,22134400
27/02/13,28.775,14620300
28/02/13,28.692,34317900
01/03/13,28.584,20259800
02/03/13,28.584,0
03/03/13,28.584,0
04/03/13,28.227,20753500
05/03/13,29.127,18365700
06/03/13,28.987,22221100
07/03/13,29.136,9549000
08/03/13,29.136,0
09/03/13,29.136,0
10/03/13,29.136,0
11/03/13,29.665,26679700
12/03/13,29.929,19110500
13/03/13,29.38,30536500
14/03/13,29.172,15390000
15/03/13,28.886,28269700
16/03/13,28.886,0
17/03/13,28.886,0
18/03/13,28.19,38526600
19/03/13,27.76,20642600
20/03/13,27.754,22037100
21/03/13,27.886,20243700
22/03/13,27.252,24970200
23/03/13,27.252,0
24/03/13,27.252,0
25/03/13,26.809,23080800
26/03/13,26.904,30327500
27/03/13,27.616,27962400
